KERN,108588776.0
KERNW,
KGJI,15428980.0
KIN,357296320.0
KINS,84123784.0
KOSS,11527839.0
KRMD,240566576.0
KTOVW,
KXIN,72396416.0
KZIA,25674094.0
LACQ,260250000.0
LACQU,63445356.0
LACQW,
LATN,248250000.0
LATNU,
LATNW,
LAZY,36004344.0
LCA,394126080.0
LCAHU,392590944.0
LCAHW,
LCNB,228500624.0
LE,403687584.0
LFAC,201824480.0
LFACU,200383088.0
LFACW,
LFVN,233873680.0
LIFE,21461344.0
LIND,869430016.0
LIQT,134176488.0
LIVK,
LIVKU,
LIVKW,
LIVX,77773872.0
LJPC,186026816.0
LKCO,1111636.0
LMB,31678514.0
LMPX,406046208.0
LMST,127087328.0
LOAC,55335000.0
LOACR,253000.0
LOACU,18750390.0
LOACW,
LOAN,61095064.0
LQDA,155703648.0
LTBR,13496643.0
LTRX,114651392.0
LUNA,247146144.0
LYL,12106683.0
MARA,7762359.0
MARPS,3843072.0
MAYS,58961564.0
MBCN,161808656.0
MBII,169256800.0
MBIN,515891040.0
MBINO,
MBINP,531039648.0
MBNKP,
MBOT,68982048.0
MBRX,39751088.0
MCMJ,
MCMJW,
MDGL,1260334208.0
MDGS,6772929.0
MDGSW,
MDIA,45779232.0
MDJH,32710648.0
MDRR,18074746.0
MEET,395835872.0
MEIP,227987200.0
MFNC,168533328.0
MICT,12854143.0
MITK,368872032.0
MKD,479368704.0
MKGI,20228364.0
MLND,140493536.0
MNCL,227434496.0
MNCLU,55706508.0
MNCLW,
MNPR,199695168.0
MNSB,188263856.0
MNTX,109450400.0
MOGO,71565976.0
MOSY,4201704.0
MOTS,58801312.0
MOXC,28792296.0
MRIC,79782544.0
MSVB,47189656.0
MTC,39463800.0
MTEM,599003008.0
MUDS,269620000.0
MUDSU,277804992.0
MUDSW,
MVBF,248546880.0
MWK,91584640.0
NAKD,8240665.0
NATR,193508992.0
NBEV,134945344.0
NBSE,114588760.0
NCBS,746883968.0
NCTY,30416160.0
NDRA,12303548.0
NDRAW,
NEBU,360591008.0
NEBUU,376393504.0
NEBUW,
NEO,3391399424.0
NEON,21670590.0
NEPH,74777184.0
NEPT,243654176.0
NESR,610691392.0
NESRW,
NETE,13409109.0
NEWA,41059600.0
NEXT,605110016.0
NFIN,260589200.0
NFINU,
NFINW,
NHLD,37631880.0
NHLDW,
NHTC,46892260.0
NKSH,268798272.0
NMRD,60099172.0
NNDM,10245889.0
NODK,339423648.0
NPA,286354080.0
NPAUU,
NPAWW,
NRBO,5270251.0
NSYS,13098944.0
NTRP,17059804.0
NTWK,50339568.0
NURO,3410888.0
NUROW,
NVEC,362336160.0
NVEE,807206144.0
NVFY,13395741.0
NWGI,41340468.0
NYMX,223899856.0
OAS,710097344.0
OBCI,34278344.0
OCCI,50598200.0
OCCIP,46635740.0
OESX,143177520.0
OFED,149841728.0
OMEX,37722440.0
ONCS,21421400.0
ONCT,60010080.0
ONCY,66489088.0
ONTXW,
OPGN,7898926.0
OPGNW,
OPHC,8331256.0
OPNT,51563140.0
OPOF,147631472.0
OPRX,168275456.0
OPTT,6331699.0
ORGO,485517216.0
ORGS,83067536.0
ORMP,93464120.0
ORRF,241357840.0
ORSN,57543236.0
ORSNR,
ORSNU,
ORSNW,
OSN,19131416.0
OSPN,689454016.0
OSS,43837944.0
OSW,920443136.0
OTEL,30357706.0
OTLK,36372400.0
OTLKW,
OTTW,45057592.0
OVLY,156002160.0
OXBRW,
PAAC,145827360.0
PAACR,
PAACU,
PAACW,
PACQ,502267104.0
PACQU,533649664.0
PACQW,
PANL,132684480.0
PAVM,58688248.0
PAVMW,
PAVMZ,
PAYS,462464640.0
PBBI,112899552.0
PBFS,387067712.0
PBHC,65712588.0
PBTS,33441562.0
PCOM,222064368.0
PCSB,352136544.0
PCYG,98696128.0
PCYO,316788416.0
PDEX,64557576.0
PECK,23335030.0
PESI,103011832.0
PETZ,17273046.0
PFIE,67785040.0
PFSW,84142288.0
PHCF,23360428.0
PHUN,3503277056.0
PHUNW,
PIRS,203410096.0
PKBK,234269248.0
PLBC,131991296.0
PLIN,81747800.0
PLL,65516840.0
PLSE,299972288.0
PLUG,1180379520.0
PLXP,47132028.0
PMD,53514220.0
PME,84588968.0
PNRG,299363136.0
PNRL,14104916.0
POAI,9891001.0
POLA,30835328.0
POPE,542102976.0
PPHI,41216700.0
PPSI,19197288.0
PROF,168573456.0
PRPH,21989840.0
PRPL,667202752.0
PRPO,14488734.0
PRTH,195788336.0
PSTI,58132920.0
PSTV,8560370.0
PSTVZ,
PTAC,
PTACU,
PTACW,
PTE,88369160.0
PUB,516085984.0
PULM,35190496.0
PVBC,230891328.0
PXS,21784884.0
QBAK,10599924.0
QRHC,37914996.0
QUIK,49121396.0
QUMU,33902500.0
RADA,261385232.0
RAND,39129652.0
RAVE,24211040.0
RBCN,24499418.0
RBKB,123022968.0
RBNC,259044016.0
RCEL,901648384.0
RCON,10925534.0
RDCM,126797120.0
RDI,250517824.0
RDIB,243117536.0
RDVT,244219232.0
REED,43787584.0
REFR,113790504.0
REKR,97447992.0
RELV,6968335.0
REPH,377095680.0
RESN,80845472.0
RETO,25718800.0
REXN,8440194.0
RGLS,22910384.0
RIBT,49974500.0
RIOT,32738774.0
RKDA,42279672.0
RLMD,663782400.0
RMBI,206415920.0
RMR,1432614784.0
ROSE,48688420.0
ROSEU,
ROSEW,
RPAY,660460864.0
RWLK,14756403.0
SAL,126423344.0
SANW,74602080.0
SAQN,
SAQNU,
SAQNW,
SAVA,144135872.0
SBFG,151014080.0
SBPH,21419190.0
SBT,386563872.0
SCKT,9877824.0
SEED,21277690.0
SEEL,31458472.0
SELF,39536212.0
SFBC,94643336.0
SFET,3501337.0
SGMA,17139740.0
SGOC,65621812.0
SHIPW,
SHIPZ,178235.0
SHSP,144300160.0
SIC,206468464.0
SIEB,227201760.0
SIFY,218555680.0
SINT,3675598.0
SKYS,33353908.0
SLGG,23995776.0
SLNO,143612000.0
SLP,588756928.0
SLRX,12002134.0
SLS,14458905.0
SMBK,311082944.0
SMED,70399616.0
SMIT,14922301.0
SMMC,317897600.0
SMMCU,315999776.0
SMMCW,
SMPL,2228904192.0
SMSI,194807248.0
SNCA,10330093.0
SNGX,55143512.0
SNGXW,
SNOA,9449916.0
SOLO,78170528.0
SOLOW,
SOLY,204202336.0
SONG,250295408.0
SONGW,
SPEX,5670986.0
SPNS,1309600128.0
SPRT,22278554.0
SPT,960561024.0
SRAC,
SRACU,
SRACW,
SRAX,29814676.0
SRNE,634276416.0
SRTS,73113056.0
SRTSW,
SSKN,64161436.0
SSNT,13886418.0
SSPK,250000000.0
SSPKU,
SSPKW,
SSSS,132333960.0
SSTI,326058304.0
STAF,7985738.0
STKS,125308824.0
STML,332607904.0
STND,143701584.0
STRM,35049072.0
SUNW,5228467.0
SVBI,106319680.0
SWKH,176578704.0
TACO,287949984.0
TACOW,
TAIT,16107980.0
TANH,42414204.0
TARA,106116784.0
TAYD,43107288.0
TBLTW,
TC,101975144.0
TCCO,8234279.0
TCFC,195318896.0
TCX,650877504.0
TDAC,278845728.0
TDACU,73526248.0
TDACW,
TECTP,40557116.0
TELL,1729365120.0
TENX,9371185.0
TFFP,97144512.0
TGEN,51798280.0
TGLS,357783264.0
TGTX,1447164800.0
TH,564282112.0
THBR,343275008.0
